Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes,cuisine_count,is_multi_cuisine,log_votes,cost_per_person,has_both_services,country_Australia,country_Brazil,country_Canada,country_India,country_Indonesia,country_New Zealand,country_Philippines,country_Qatar,country_Singapore,country_South Africa,country_Sri Lanka,country_Turkey,country_UAE,country_United Kingdom,country_United States,cuisine_freq_enc,city_freq_enc
600,0,0,2,3.3,25,2,1,3.258096538021482,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
150,0,0,1,3.1,12,1,0,2.5649493574615367,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
200,0,0,1,2.9,5,1,0,1.791759469228055,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
1000,1,0,3,3.1,25,4,1,3.258096538021482,500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
500,0,1,2,2.6,12,2,1,2.5649493574615367,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.1202215318114278
450,0,0,1,3.0,6,2,1,1.9459101490553132,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.1202215318114278
250,0,0,1,3.1,17,1,0,2.8903717578961645,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
400,0,0,1,3.0,13,3,1,2.639057329615259,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
500,0,0,2,3.3,21,2,1,3.091042453358316,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
400,0,1,1,3.4,60,2,1,4.110873864173311,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
600,0,0,2,3.4,33,2,1,3.5263605246161616,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01729028772119411,0.1202215318114278
800,0,1,2,2.7,11,2,1,2.4849066497880004,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
400,0,0,1,2.9,8,2,1,2.1972245773362196,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.1202215318114278
700,0,0,2,3.2,25,1,0,3.258096538021482,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
450,0,0,1,3.1,7,1,0,2.0794415416798357,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
150,0,0,1,2.8,4,1,0,1.6094379124341003,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02161285965149264,0.1202215318114278
150,0,0,1,3.0,11,3,1,2.4849066497880004,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.1202215318114278
400,0,0,1,2.9,10,3,1,2.3978952727983707,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.1202215318114278
700,0,0,2,3.0,6,1,0,1.9459101490553132,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
500,0,1,2,2.5,12,4,1,2.5649493574615367,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
250,0,0,1,3.3,26,3,1,3.295836866004329,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.1202215318114278
200,0,0,1,3.0,15,1,0,2.772588722239781,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.1202215318114278
200,0,0,1,2.8,16,1,0,2.833213344056216,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.1202215318114278
550,0,0,2,3.5,31,2,1,3.4657359027997265,275.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
100,0,0,1,3.6,18,2,1,2.9444389791664403,50.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01715520734837228,0.1202215318114278
800,0,0,2,3.5,25,1,0,3.258096538021482,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.1202215318114278
800,0,1,2,2.2,93,3,1,4.543294782270004,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02944752127515872,0.1202215318114278
400,0,0,1,3.6,84,1,0,4.442651256490317,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.1202215318114278
700,0,0,2,2.4,112,2,1,4.727387818712341,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.1202215318114278
500,0,1,2,4.1,74,5,1,4.31748811353631,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0067540186410914495,0.1202215318114278
1800,0,0,3,3.2,12,1,0,2.5649493574615367,900.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.001215723355396461,0.1202215318114278
800,1,1,2,3.4,36,2,1,3.6109179126442243,400.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.027421315682831286,0.1202215318114278
1400,0,1,3,3.8,101,3,1,4.624972813284271,700.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02944752127515872,0.1202215318114278
650,0,1,2,3.5,45,3,1,3.828641396489095,325.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.014453599891935702,0.1202215318114278
1700,0,0,3,3.9,81,3,1,4.406719247264253,850.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
600,0,1,2,3.7,33,2,1,3.5263605246161616,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0067540186410914495,0.1202215318114278
1500,1,0,3,3.5,37,3,1,3.6375861597263857,750.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009590706470349859,0.1202215318114278
700,0,0,2,3.5,16,1,0,2.833213344056216,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.1202215318114278
300,0,0,1,3.1,14,1,0,2.70805020110221,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01715520734837228,0.1202215318114278
350,0,0,1,3.1,9,3,1,2.302585092994046,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02161285965149264,0.1202215318114278
450,0,0,1,2.9,19,2,1,2.995732273553991,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.06470349858165608,0.1202215318114278
700,0,0,2,3.2,15,2,1,2.772588722239781,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.1202215318114278
200,0,0,1,3.2,18,2,1,2.9444389791664403,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.1202215318114278
550,0,1,2,3.2,6,1,0,1.9459101490553132,275.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.1202215318114278
200,0,0,1,2.9,4,2,1,1.6094379124341003,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.1202215318114278
200,0,0,1,3.2,10,1,0,2.3978952727983707,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.016749966229906793,0.1202215318114278
600,0,0,2,2.9,4,2,1,1.6094379124341003,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
400,0,0,1,3.1,24,2,1,3.2188758248682006,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.01715520734837228,0.1202215318114278
800,1,0,2,2.7,11,2,1,2.4849066497880004,400.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
250,0,1,1,2.5,9,5,1,2.302585092994046,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.02161285965149264,0.1202215318114278
300,0,0,1,3.0,4,3,1,1.6094379124341003,150.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.019586654059165202,0.1202215318114278
350,0,0,1,3.1,12,1,0,2.5649493574615367,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
400,0,0,1,3.1,17,4,1,2.8903717578961645,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030393083884911524,0.1202215318114278
250,0,0,1,3.0,5,3,1,1.791759469228055,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
1500,1,0,3,3.2,13,3,1,2.639057329615259,750.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030393083884911524,0.1202215318114278
3000,1,0,4,3.4,20,2,1,3.044522437723423,1500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030393083884911524,0.1202215318114278
1200,0,0,3,3.2,26,2,1,3.295836866004329,600.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.1202215318114278
2200,1,0,4,3.7,176,4,1,5.176149732573829,1100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030393083884911524,0.1202215318114278
3000,1,0,4,3.7,340,2,1,5.831882477283517,1500.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
2000,1,0,4,3.0,21,2,1,3.091042453358316,1000.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.001215723355396461,0.1202215318114278
350,0,1,1,3.1,84,3,1,4.442651256490317,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.1202215318114278
650,0,0,2,3.3,41,1,0,3.7376696182833684,325.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.1202215318114278
450,0,0,1,2.8,18,1,0,2.9444389791664403,225.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.1202215318114278
400,0,0,1,3.2,10,1,0,2.3978952727983707,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07415912467918412,0.1202215318114278
700,0,1,2,2.8,16,2,1,2.833213344056216,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
900,1,1,2,3.0,61,2,1,4.127134385045092,450.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
700,0,0,2,2.8,70,2,1,4.2626798770413155,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.025935431581791166,0.1202215318114278
350,0,0,1,2.8,16,3,1,2.833213344056216,175.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.010401188707280832,0.1202215318114278
500,0,0,2,3.4,57,2,1,4.060443010546419,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.1202215318114278
250,0,1,1,3.0,33,2,1,3.5263605246161616,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.1202215318114278
500,0,1,2,3.2,92,4,1,4.532599493153256,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.03647170066189383,0.1202215318114278
200,0,0,1,3.3,22,2,1,3.1354942159291497,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.019586654059165202,0.1202215318114278
500,0,0,2,3.7,25,3,1,3.258096538021482,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0067540186410914495,0.1202215318114278
500,0,1,2,3.0,71,2,1,4.276666119016055,250.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.014453599891935702,0.1202215318114278
700,0,1,2,3.2,100,2,1,4.61512051684126,350.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.1202215318114278
600,0,1,2,2.3,32,2,1,3.4965075614664802,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009590706470349859,0.1202215318114278
1500,1,0,3,3.5,194,4,1,5.272999558563747,750.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.00040524111846548696,0.1202215318114278
200,0,0,1,3.2,15,1,0,2.772588722239781,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.019586654059165202,0.1202215318114278
250,0,0,1,3.1,16,1,0,2.833213344056216,125.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
600,0,0,2,3.6,315,7,1,5.755742213586912,300.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
1800,0,0,3,2.4,53,1,0,3.9889840465642745,900.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.009590706470349859,0.1202215318114278
200,0,0,1,3.0,4,1,0,1.6094379124341003,100.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
1500,1,0,3,3.0,8,2,1,2.1972245773362196,750.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
150,0,0,1,2.8,6,2,1,1.9459101490553132,75.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.1202215318114278
400,0,0,1,3.0,4,1,0,1.6094379124341003,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.058354721059030126,0.1202215318114278
400,0,0,1,2.9,6,3,1,1.9459101490553132,200.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2982574631905984,0.1202215318114278
